ID,Fold 1,Fold 2,Fold 3,Fold 4,Fold 5,Fold 6,Fold 7,Fold 8,Fold 9,Fold 10
714434,1,1,1,1,1,1,1,0,1,1
714469,1,1,1,1,1,1,1,0,1,1
714513,1,1,1,1,1,0,1,1,1,1
714648,1,0,1,1,1,1,1,1,1,1
714712,1,1,0,1,1,1,1,1,1,1
716509,1,1,1,1,1,1,0,1,1,1
716656,1,1,1,1,1,0,1,1,1,1
717263,0,1,1,1,1,1,1,1,1,1
717409,1,1,1,1,1,0,1,1,1,1
717413,1,1,1,1,1,0,1,1,1,1
717679,1,1,1,1,0,1,1,1,1,1
717860,0,1,1,1,1,1,1,1,1,1
717978,1,0,1,1,1,1,1,1,1,1
718572,1,1,1,1,1,1,1,0,1,1
718573,1,1,1,1,1,1,0,1,1,1
718701,1,1,1,1,1,1,1,0,1,1
718863,1,1,1,0,1,1,1,1,1,1
719130,1,0,1,1,1,1,1,1,1,1
719138,1,1,1,1,1,1,1,0,1,1
719243,1,1,1,1,1,1,0,1,1,1
719318,0,1,1,1,1,1,1,1,1,1
719937,1,0,1,1,1,1,1,1,1,1
720374,0,1,1,1,1,1,1,1,1,1
720455,1,1,1,1,0,1,1,1,1,1
720554,1,1,1,1,1,1,1,1,1,0
720567,1,1,0,1,1,1,1,1,1,1
720681,1,1,1,1,1,1,1,1,1,0
721393,1,1,1,1,1,1,1,1,0,1
721743,1,1,1,1,0,1,1,1,1,1
721949,1,1,1,1,1,1,0,1,1,1
722150,1,1,1,1,1,1,1,0,1,1
722224,1,1,1,1,1,1,1,0,1,1
722315,1,1,1,1,0,1,1,1,1,1
722370,1,1,1,1,1,1,1,1,1,0
722544,1,1,0,1,1,1,1,1,1,1
723548,0,1,1,1,1,1,1,1,1,1
723746,1,1,1,1,0,1,1,1,1,1
723802,1,1,0,1,1,1,1,1,1,1
724138,1,1,1,1,1,0,1,1,1,1
724436,1,1,1,1,1,0,1,1,1,1
724518,1,1,1,1,0,1,1,1,1,1
724524,0,1,1,1,1,1,1,1,1,1
726000,1,0,1,1,1,1,1,1,1,1
726020,1,1,1,1,1,1,1,1,1,0
726353,1,1,1,1,1,1,1,1,0,1
726470,1,1,1,1,1,0,1,1,1,1
726967,0,1,1,1,1,1,1,1,1,1
727544,0,1,1,1,1,1,1,1,1,1
727572,1,1,1,1,1,0,1,1,1,1
727692,1,0,1,1,1,1,1,1,1,1
727817,0,1,1,1,1,1,1,1,1,1
728025,1,0,1,1,1,1,1,1,1,1
728157,1,1,1,0,1,1,1,1,1,1
728440,1,1,1,1,0,1,1,1,1,1
728461,0,1,1,1,1,1,1,1,1,1
728496,0,1,1,1,1,1,1,1,1,1
729355,1,1,0,1,1,1,1,1,1,1
730084,0,1,1,1,1,1,1,1,1,1
730444,1,1,1,0,1,1,1,1,1,1
730734,0,1,1,1,1,1,1,1,1,1
730795,1,1,1,1,1,1,1,0,1,1
731150,1,1,1,0,1,1,1,1,1,1
731364,1,1,1,1,1,1,1,1,0,1
731449,1,1,1,1,1,1,1,0,1,1
731531,1,1,1,1,0,1,1,1,1,1
731551,1,1,1,1,0,1,1,1,1,1
731612,1,1,1,1,1,1,1,1,1,0
731722,1,1,1,1,1,1,1,1,1,0
731949,1,1,1,1,1,1,1,0,1,1
732054,1,1,1,1,1,1,1,1,0,1
732085,1,1,1,1,1,0,1,1,1,1
732186,1,1,1,1,1,1,1,0,1,1
732232,1,1,1,1,1,1,0,1,1,1
732489,1,1,1,1,1,0,1,1,1,1
732606,1,1,1,1,1,0,1,1,1,1
732838,1,1,1,0,1,1,1,1,1,1
733288,1,1,1,1,0,1,1,1,1,1
733397,1,1,1,1,1,1,1,0,1,1
733646,1,0,1,1,1,1,1,1,1,1
733933,1,1,1,1,1,1,1,0,1,1
734084,1,1,1,1,0,1,1,1,1,1
734338,0,1,1,1,1,1,1,1,1,1
734344,1,1,1,0,1,1,1,1,1,1
734688,1,1,1,1,1,1,0,1,1,1
734767,1,1,1,1,1,1,1,0,1,1
734854,1,1,1,0,1,1,1,1,1,1
734873,1,1,1,1,1,1,1,1,0,1
734939,0,1,1,1,1,1,1,1,1,1
735068,0,1,1,1,1,1,1,1,1,1
735232,1,1,1,0,1,1,1,1,1,1
735415,1,1,1,1,1,1,1,1,1,0
735720,1,1,0,1,1,1,1,1,1,1
735846,1,1,1,1,1,1,1,0,1,1
735885,1,1,1,1,1,1,1,1,1,0
736010,1,1,1,1,1,0,1,1,1,1
736162,1,1,1,1,1,0,1,1,1,1
736301,1,1,0,1,1,1,1,1,1,1
736775,1,1,1,1,1,1,0,1,1,1
736777,1,0,1,1,1,1,1,1,1,1
736781,0,1,1,1,1,1,1,1,1,1
737011,1,1,1,1,1,1,0,1,1,1
737574,1,1,1,0,1,1,1,1,1,1
738286,1,1,1,1,1,1,1,1,1,0
738741,1,1,1,1,1,0,1,1,1,1
738837,1,1,1,1,1,1,1,1,0,1
738924,1,1,1,1,1,1,1,0,1,1
739242,1,1,1,1,1,0,1,1,1,1
739343,1,0,1,1,1,1,1,1,1,1
739344,1,1,1,1,0,1,1,1,1,1
739378,1,1,1,1,1,1,1,1,0,1
739379,1,1,1,1,1,1,1,0,1,1
739646,1,1,1,1,1,1,1,1,1,0
739927,1,1,1,1,1,0,1,1,1,1
740242,1,1,1,1,1,1,0,1,1,1
740412,1,1,0,1,1,1,1,1,1,1
740650,1,1,1,1,0,1,1,1,1,1
740703,1,1,1,1,1,1,1,1,1,0
740842,1,1,1,1,0,1,1,1,1,1
741271,1,1,0,1,1,1,1,1,1,1
741470,1,1,0,1,1,1,1,1,1,1
741656,1,1,1,1,1,1,1,1,0,1
742048,1,1,0,1,1,1,1,1,1,1
742299,1,1,1,0,1,1,1,1,1,1
742500,1,0,1,1,1,1,1,1,1,1
742855,1,1,1,1,1,0,1,1,1,1
743302,1,1,1,1,1,1,1,1,1,0
743336,1,0,1,1,1,1,1,1,1,1
743446,1,1,1,1,1,1,0,1,1,1
743885,0,1,1,1,1,1,1,1,1,1
744076,1,0,1,1,1,1,1,1,1,1
744459,1,0,1,1,1,1,1,1,1,1
744613,1,1,0,1,1,1,1,1,1,1
744682,1,1,0,1,1,1,1,1,1,1
745061,0,1,1,1,1,1,1,1,1,1
745933,1,0,1,1,1,1,1,1,1,1
746109,0,1,1,1,1,1,1,1,1,1
746222,1,1,1,1,1,1,1,1,0,1
746926,1,1,1,0,1,1,1,1,1,1
746944,1,1,1,1,1,1,1,1,0,1
746945,1,0,1,1,1,1,1,1,1,1
747048,1,1,1,1,1,0,1,1,1,1
747378,1,1,1,0,1,1,1,1,1,1
747400,1,1,1,0,1,1,1,1,1,1
748029,0,1,1,1,1,1,1,1,1,1
748037,0,1,1,1,1,1,1,1,1,1
748521,0,1,1,1,1,1,1,1,1,1
748869,1,1,1,1,1,1,0,1,1,1
748985,1,1,1,0,1,1,1,1,1,1
749115,1,1,1,1,1,1,0,1,1,1
749261,1,1,1,1,1,1,0,1,1,1
749370,1,1,1,0,1,1,1,1,1,1
749617,1,1,1,1,1,1,1,0,1,1
749618,1,1,1,1,1,1,0,1,1,1
749794,1,1,1,1,1,0,1,1,1,1
749922,1,1,1,1,1,1,1,0,1,1
750258,1,1,1,1,1,0,1,1,1,1
751347,1,1,1,0,1,1,1,1,1,1
751368,1,1,1,1,1,0,1,1,1,1
751906,1,1,0,1,1,1,1,1,1,1
752018,1,1,1,1,1,1,0,1,1,1
752051,1,1,1,0,1,1,1,1,1,1
752194,1,1,1,1,1,0,1,1,1,1
752708,1,1,1,1,1,1,1,0,1,1
752739,1,1,1,1,1,1,1,1,1,0
753228,1,0,1,1,1,1,1,1,1,1
753460,1,1,1,1,1,1,0,1,1,1
753512,1,1,1,1,0,1,1,1,1,1
753725,1,1,1,1,1,1,1,0,1,1
753861,1,1,1,1,1,1,1,1,0,1
753878,1,0,1,1,1,1,1,1,1,1
753966,1,1,1,1,0,1,1,1,1,1
754095,1,1,1,1,1,1,1,0,1,1
754329,0,1,1,1,1,1,1,1,1,1
754496,1,1,1,1,1,1,1,1,1,0
754662,1,0,1,1,1,1,1,1,1,1
754812,0,1,1,1,1,1,1,1,1,1
754989,1,0,1,1,1,1,1,1,1,1
755432,1,1,1,1,1,0,1,1,1,1
755635,0,1,1,1,1,1,1,1,1,1
755668,1,1,1,1,0,1,1,1,1,1
755959,1,0,1,1,1,1,1,1,1,1
756064,1,1,0,1,1,1,1,1,1,1
756606,1,1,1,1,1,0,1,1,1,1
757141,1,1,1,1,1,1,1,1,1,0
757246,1,1,1,1,1,0,1,1,1,1
758470,1,1,1,1,1,1,1,0,1,1
758714,1,1,1,1,1,1,1,1,1,0
758882,1,1,0,1,1,1,1,1,1,1
758895,1,1,1,1,1,1,1,0,1,1
759186,1,1,1,1,1,1,0,1,1,1
759222,1,1,1,1,1,1,1,1,0,1
760021,1,1,1,1,1,1,1,0,1,1
760075,1,1,1,0,1,1,1,1,1,1
760125,0,1,1,1,1,1,1,1,1,1
760373,1,1,1,1,1,1,0,1,1,1
760499,1,1,1,1,1,1,0,1,1,1
760545,0,1,1,1,1,1,1,1,1,1
760588,1,1,1,1,1,1,1,0,1,1
760608,1,1,1,1,0,1,1,1,1,1
760783,1,1,1,0,1,1,1,1,1,1
761001,1,1,1,1,1,1,0,1,1,1
761163,1,1,1,1,1,1,1,0,1,1
761478,0,1,1,1,1,1,1,1,1,1
762081,1,1,1,1,1,0,1,1,1,1
762411,1,1,1,1,1,1,1,0,1,1
762546,1,1,1,1,1,1,0,1,1,1
762617,0,1,1,1,1,1,1,1,1,1
763323,1,1,0,1,1,1,1,1,1,1
763570,1,1,1,1,1,1,0,1,1,1
764035,1,1,1,1,1,1,0,1,1,1
764039,1,1,1,1,1,1,1,1,0,1
764187,1,1,0,1,1,1,1,1,1,1
764322,1,0,1,1,1,1,1,1,1,1
764510,1,1,0,1,1,1,1,1,1,1
764610,1,1,1,1,1,1,1,0,1,1
764620,0,1,1,1,1,1,1,1,1,1
764804,0,1,1,1,1,1,1,1,1,1
764948,1,1,1,0,1,1,1,1,1,1
765329,1,1,1,1,1,0,1,1,1,1
765448,1,1,1,1,1,0,1,1,1,1
765541,1,0,1,1,1,1,1,1,1,1
765671,1,1,1,1,1,1,1,0,1,1
766531,1,1,1,1,1,1,1,1,0,1
766649,1,1,1,0,1,1,1,1,1,1
767088,1,1,1,1,1,1,0,1,1,1
767092,1,1,1,1,1,1,0,1,1,1
767418,1,1,1,0,1,1,1,1,1,1
767572,1,1,1,1,1,1,1,1,1,0
767612,1,1,1,1,1,1,0,1,1,1
768102,1,1,1,1,1,1,0,1,1,1
768448,1,0,1,1,1,1,1,1,1,1
769268,1,0,1,1,1,1,1,1,1,1
769431,1,1,1,1,1,1,1,1,0,1
769578,1,1,1,1,1,1,0,1,1,1
769659,1,1,1,0,1,1,1,1,1,1
769730,1,0,1,1,1,1,1,1,1,1
769775,1,1,1,1,1,1,1,1,0,1
769919,1,1,1,1,1,1,1,0,1,1
769971,1,1,1,1,1,1,1,1,1,0
770137,1,1,1,1,1,1,1,0,1,1
770435,1,1,1,1,1,0,1,1,1,1
770500,1,1,0,1,1,1,1,1,1,1
770510,1,0,1,1,1,1,1,1,1,1
770605,0,1,1,1,1,1,1,1,1,1
770620,1,1,1,1,1,1,1,1,0,1
770665,1,1,1,1,1,0,1,1,1,1
770773,0,1,1,1,1,1,1,1,1,1
771155,1,1,0,1,1,1,1,1,1,1
771207,1,1,1,1,1,1,0,1,1,1
771328,1,0,1,1,1,1,1,1,1,1
771411,1,0,1,1,1,1,1,1,1,1
771535,0,1,1,1,1,1,1,1,1,1
771613,1,1,1,1,1,1,0,1,1,1
771803,1,1,1,1,0,1,1,1,1,1
772082,1,1,1,1,1,1,0,1,1,1
772159,1,1,1,1,1,1,0,1,1,1
772191,1,1,1,1,1,1,1,1,0,1
772299,1,1,1,1,1,1,1,1,0,1
772532,1,1,1,1,1,1,1,1,1,0
772724,1,1,0,1,1,1,1,1,1,1
773153,1,0,1,1,1,1,1,1,1,1
773348,1,1,1,1,0,1,1,1,1,1
773519,1,1,0,1,1,1,1,1,1,1
773600,1,1,1,1,1,1,1,0,1,1
773800,1,1,1,1,1,1,1,1,0,1
773856,1,1,1,1,1,0,1,1,1,1
773969,1,1,1,1,1,0,1,1,1,1
774402,1,1,1,1,1,1,1,1,1,0
774894,1,1,1,0,1,1,1,1,1,1
775457,0,1,1,1,1,1,1,1,1,1
775523,1,1,0,1,1,1,1,1,1,1
775598,1,1,1,1,1,1,1,1,0,1
776039,1,1,1,1,0,1,1,1,1,1
776238,1,1,1,1,1,0,1,1,1,1
776346,1,1,1,1,1,1,1,1,0,1
776783,1,1,1,1,1,0,1,1,1,1
776905,1,1,1,1,0,1,1,1,1,1
777109,1,1,1,1,1,0,1,1,1,1
777123,1,0,1,1,1,1,1,1,1,1
777167,1,0,1,1,1,1,1,1,1,1
777501,1,0,1,1,1,1,1,1,1,1
777884,1,1,1,1,1,0,1,1,1,1
778857,1,0,1,1,1,1,1,1,1,1
778870,1,1,1,1,1,1,1,1,0,1
779131,1,1,1,1,1,1,0,1,1,1
779824,1,1,1,1,0,1,1,1,1,1
780029,1,1,1,1,1,1,1,0,1,1
780038,1,1,1,1,1,1,1,1,1,0
780248,1,0,1,1,1,1,1,1,1,1
780408,1,1,1,0,1,1,1,1,1,1
780790,0,1,1,1,1,1,1,1,1,1
780989,1,1,0,1,1,1,1,1,1,1
781126,1,1,1,1,1,1,1,1,1,0
781557,1,1,1,1,1,1,1,1,0,1
781996,1,1,1,0,1,1,1,1,1,1
782273,0,1,1,1,1,1,1,1,1,1
782570,1,1,1,1,1,1,0,1,1,1
783502,1,1,0,1,1,1,1,1,1,1
783590,1,0,1,1,1,1,1,1,1,1
783609,1,1,1,1,1,0,1,1,1,1
784082,1,1,1,1,1,1,1,1,0,1
784131,1,1,0,1,1,1,1,1,1,1
784340,1,1,1,1,1,1,1,1,1,0
784360,1,1,1,1,1,1,1,1,1,0
784869,1,1,1,1,1,1,1,1,0,1
784981,1,1,1,1,1,1,1,1,1,0
785045,1,1,1,1,1,1,1,1,0,1
785084,1,1,1,1,1,1,1,0,1,1
785089,1,1,1,1,1,0,1,1,1,1
785101,1,1,1,1,1,0,1,1,1,1
785295,0,1,1,1,1,1,1,1,1,1
785414,1,1,1,1,1,1,1,0,1,1
785817,1,0,1,1,1,1,1,1,1,1
786480,1,1,1,1,1,0,1,1,1,1
786778,1,1,1,1,1,0,1,1,1,1
786829,1,1,0,1,1,1,1,1,1,1
786874,0,1,1,1,1,1,1,1,1,1
786940,1,1,1,1,0,1,1,1,1,1
787097,1,0,1,1,1,1,1,1,1,1
787206,1,1,1,1,0,1,1,1,1,1
787217,1,1,0,1,1,1,1,1,1,1
787359,1,1,1,1,1,1,1,0,1,1
787545,1,1,1,1,1,0,1,1,1,1
787756,1,1,1,1,1,1,1,1,0,1
787788,1,1,1,0,1,1,1,1,1,1
788002,1,1,1,1,1,1,1,0,1,1
788758,1,1,1,1,1,0,1,1,1,1
789042,1,1,0,1,1,1,1,1,1,1
789645,0,1,1,1,1,1,1,1,1,1
789697,1,1,0,1,1,1,1,1,1,1
789711,1,0,1,1,1,1,1,1,1,1
789953,1,1,1,1,1,1,1,1,0,1
790398,1,1,1,1,1,1,1,0,1,1
790676,1,1,1,0,1,1,1,1,1,1
791325,1,1,1,1,1,1,1,0,1,1
791551,1,1,1,0,1,1,1,1,1,1
791702,1,1,0,1,1,1,1,1,1,1
791843,1,1,1,1,0,1,1,1,1,1
791912,1,1,0,1,1,1,1,1,1,1
791923,1,0,1,1,1,1,1,1,1,1
792306,1,1,1,1,1,0,1,1,1,1
792422,1,0,1,1,1,1,1,1,1,1
792917,1,0,1,1,1,1,1,1,1,1
792976,1,1,1,1,0,1,1,1,1,1
793155,1,0,1,1,1,1,1,1,1,1
793553,1,1,0,1,1,1,1,1,1,1
793626,1,1,0,1,1,1,1,1,1,1
794137,1,1,1,0,1,1,1,1,1,1
794277,1,0,1,1,1,1,1,1,1,1
794433,1,1,1,0,1,1,1,1,1,1
794682,1,1,0,1,1,1,1,1,1,1
794730,1,0,1,1,1,1,1,1,1,1
795385,1,1,1,1,1,1,1,1,0,1
795389,1,1,1,1,0,1,1,1,1,1
795449,1,1,1,1,1,1,1,1,0,1
795585,1,1,1,1,0,1,1,1,1,1
795635,1,1,1,0,1,1,1,1,1,1
795803,1,1,1,1,1,1,0,1,1,1
796366,1,1,0,1,1,1,1,1,1,1
796432,1,1,1,1,0,1,1,1,1,1
796566,1,1,1,1,1,1,1,1,0,1
796990,1,1,1,0,1,1,1,1,1,1
797252,1,1,1,1,0,1,1,1,1,1
797418,1,1,1,0,1,1,1,1,1,1
797439,1,1,1,1,1,1,1,1,1,0
797444,0,1,1,1,1,1,1,1,1,1
797827,1,1,1,0,1,1,1,1,1,1
797858,1,1,0,1,1,1,1,1,1,1
797999,1,1,1,1,1,0,1,1,1,1
798105,1,1,1,1,1,1,0,1,1,1
799064,1,1,1,1,1,1,1,0,1,1
799470,1,1,1,1,1,1,1,1,0,1
799616,1,1,1,1,1,1,0,1,1,1
799662,1,1,1,0,1,1,1,1,1,1
800059,0,1,1,1,1,1,1,1,1,1
800126,1,1,1,0,1,1,1,1,1,1
800239,1,1,0,1,1,1,1,1,1,1
800404,1,1,0,1,1,1,1,1,1,1
800462,1,1,1,1,1,0,1,1,1,1
800646,1,1,1,1,1,1,1,0,1,1
801431,1,1,1,1,1,1,1,0,1,1
801721,1,1,0,1,1,1,1,1,1,1
801743,1,1,1,1,0,1,1,1,1,1
801826,1,1,1,0,1,1,1,1,1,1
802112,1,0,1,1,1,1,1,1,1,1
802292,1,1,1,1,1,1,1,1,1,0
802432,1,1,1,1,1,1,0,1,1,1
803280,1,1,1,1,1,0,1,1,1,1
803415,1,1,1,1,1,1,1,0,1,1
803438,1,1,1,1,1,0,1,1,1,1
803525,1,1,1,0,1,1,1,1,1,1
803984,1,1,0,1,1,1,1,1,1,1
804030,1,1,0,1,1,1,1,1,1,1
804052,1,1,1,1,1,1,1,1,1,0
804679,1,1,1,1,1,1,1,0,1,1
804685,1,1,1,1,0,1,1,1,1,1
804733,1,1,1,1,1,1,1,1,1,0
804735,1,1,1,1,1,1,1,1,0,1
806066,1,1,1,1,1,1,1,1,0,1
806193,1,1,1,1,1,1,1,1,0,1
806621,1,0,1,1,1,1,1,1,1,1
806664,0,1,1,1,1,1,1,1,1,1
806853,0,1,1,1,1,1,1,1,1,1
807348,1,1,1,1,0,1,1,1,1,1
807403,1,1,1,1,1,1,1,1,1,0
807586,1,1,0,1,1,1,1,1,1,1
807661,1,1,1,1,1,1,1,1,0,1
808615,0,1,1,1,1,1,1,1,1,1
808786,1,1,1,1,1,1,1,1,1,0
808822,1,1,1,1,1,1,1,1,0,1
808927,1,1,1,0,1,1,1,1,1,1
809257,0,1,1,1,1,1,1,1,1,1
809335,1,1,1,1,1,1,1,1,0,1
809961,1,1,1,1,1,1,0,1,1,1
810521,1,1,1,1,1,1,1,1,0,1
810557,1,1,1,1,1,1,0,1,1,1
810646,1,1,1,1,1,0,1,1,1,1
810764,1,1,1,0,1,1,1,1,1,1
810771,0,1,1,1,1,1,1,1,1,1
811158,1,1,1,0,1,1,1,1,1,1
811604,0,1,1,1,1,1,1,1,1,1
811693,1,0,1,1,1,1,1,1,1,1
811886,1,1,1,1,0,1,1,1,1,1
811904,1,0,1,1,1,1,1,1,1,1
812088,1,1,1,1,1,1,1,1,0,1
812355,1,1,1,1,1,0,1,1,1,1
812472,1,1,1,1,0,1,1,1,1,1
812726,1,1,1,1,0,1,1,1,1,1
812831,1,1,1,1,1,1,0,1,1,1
812975,1,1,1,1,1,1,1,1,1,0
812997,1,1,1,1,1,0,1,1,1,1
813486,1,1,1,1,0,1,1,1,1,1
813555,1,1,1,0,1,1,1,1,1,1
813718,1,1,1,1,1,1,1,0,1,1
814004,1,1,1,1,0,1,1,1,1,1
814124,1,1,1,1,1,1,0,1,1,1
815753,1,1,1,1,1,1,1,1,1,0
815822,1,1,1,1,0,1,1,1,1,1
816031,1,1,1,0,1,1,1,1,1,1
816090,1,1,0,1,1,1,1,1,1,1
816116,1,1,1,1,0,1,1,1,1,1
816225,1,1,1,1,1,1,1,0,1,1
816347,1,1,0,1,1,1,1,1,1,1
816459,1,1,1,1,1,1,1,1,1,0
816553,1,1,1,1,1,1,1,0,1,1
816779,1,1,0,1,1,1,1,1,1,1
816788,1,1,1,1,1,1,1,0,1,1
816917,0,1,1,1,1,1,1,1,1,1
817009,0,1,1,1,1,1,1,1,1,1
817149,1,1,0,1,1,1,1,1,1,1
817191,1,1,1,1,1,1,1,1,1,0
817400,1,1,1,0,1,1,1,1,1,1
817713,1,1,1,1,1,1,1,1,1,0
817738,1,1,1,1,1,1,1,1,0,1
817852,1,1,1,1,1,0,1,1,1,1
817885,1,1,1,1,1,1,1,1,0,1
818249,1,1,1,1,1,1,1,0,1,1
818419,1,1,1,0,1,1,1,1,1,1
818842,1,1,1,0,1,1,1,1,1,1
818911,1,1,1,1,1,0,1,1,1,1
819275,1,1,1,1,1,1,0,1,1,1
819686,1,1,1,0,1,1,1,1,1,1
819801,1,1,1,1,1,1,1,0,1,1
820452,1,1,1,0,1,1,1,1,1,1
820528,1,1,1,1,0,1,1,1,1,1
820546,1,1,1,1,1,1,1,1,1,0
820661,1,1,0,1,1,1,1,1,1,1
820886,0,1,1,1,1,1,1,1,1,1
821044,1,1,1,1,1,1,1,1,1,0
821322,1,1,0,1,1,1,1,1,1,1
821477,1,1,1,1,1,1,1,1,0,1
821998,1,1,0,1,1,1,1,1,1,1
822813,1,1,1,1,1,1,1,1,1,0
822868,1,1,1,1,1,1,1,0,1,1
822914,0,1,1,1,1,1,1,1,1,1
823543,0,1,1,1,1,1,1,1,1,1
823748,1,1,1,1,1,1,1,0,1,1
823825,1,0,1,1,1,1,1,1,1,1
823996,1,1,1,1,1,1,1,1,0,1
824171,1,1,1,1,1,1,0,1,1,1
824238,1,1,0,1,1,1,1,1,1,1
824328,1,1,1,1,1,1,1,1,1,0
824706,0,1,1,1,1,1,1,1,1,1
824758,1,0,1,1,1,1,1,1,1,1
825027,1,1,0,1,1,1,1,1,1,1
825057,1,1,1,0,1,1,1,1,1,1
825581,1,1,1,1,1,1,1,1,0,1
825649,1,1,1,1,1,0,1,1,1,1
825726,1,0,1,1,1,1,1,1,1,1
825739,1,1,1,1,1,1,0,1,1,1
825978,1,1,1,0,1,1,1,1,1,1
826017,1,1,1,1,1,0,1,1,1,1
826053,1,1,0,1,1,1,1,1,1,1
826124,1,1,1,1,1,1,1,1,1,0
826238,1,1,1,1,1,1,1,0,1,1
826249,1,1,1,1,1,1,0,1,1,1
826342,1,1,1,1,0,1,1,1,1,1
826716,0,1,1,1,1,1,1,1,1,1
826852,1,1,1,1,1,1,1,1,1,0
827206,1,1,1,1,1,1,1,0,1,1
827247,1,1,1,1,1,0,1,1,1,1
827337,1,1,1,1,1,1,1,1,0,1
827521,1,1,1,1,1,1,0,1,1,1
827773,1,1,1,1,1,1,1,1,0,1
827841,1,1,0,1,1,1,1,1,1,1
827947,1,1,1,1,0,1,1,1,1,1
828166,1,1,1,0,1,1,1,1,1,1
828423,1,1,1,1,1,1,1,1,0,1
828642,1,1,1,1,1,1,0,1,1,1
828812,1,1,1,1,1,1,1,0,1,1
828854,1,1,1,1,1,0,1,1,1,1
829061,1,0,1,1,1,1,1,1,1,1
829310,1,1,1,1,1,1,1,1,0,1
829330,1,1,0,1,1,1,1,1,1,1
829560,1,0,1,1,1,1,1,1,1,1
830430,1,1,1,1,0,1,1,1,1,1
830972,1,1,1,1,0,1,1,1,1,1
831127,1,1,0,1,1,1,1,1,1,1
831660,1,0,1,1,1,1,1,1,1,1
831747,0,1,1,1,1,1,1,1,1,1
831770,1,0,1,1,1,1,1,1,1,1
832175,1,1,1,1,1,1,0,1,1,1
832218,0,1,1,1,1,1,1,1,1,1
832401,0,1,1,1,1,1,1,1,1,1
832478,1,1,1,1,0,1,1,1,1,1
832873,1,1,1,1,1,1,1,0,1,1
833124,1,1,1,1,1,0,1,1,1,1
833220,1,1,1,1,1,1,1,1,1,0
833510,1,1,1,1,1,1,1,0,1,1
833654,0,1,1,1,1,1,1,1,1,1
833733,0,1,1,1,1,1,1,1,1,1
834043,1,1,1,1,1,1,1,1,0,1
834247,1,1,0,1,1,1,1,1,1,1
834345,1,1,1,1,1,1,0,1,1,1
834421,1,1,1,1,0,1,1,1,1,1
835145,0,1,1,1,1,1,1,1,1,1
835647,1,1,0,1,1,1,1,1,1,1
836308,1,1,1,0,1,1,1,1,1,1
836426,1,1,1,1,1,1,1,0,1,1
836506,1,1,1,1,0,1,1,1,1,1
837233,0,1,1,1,1,1,1,1,1,1
837274,1,1,1,1,1,1,1,0,1,1
837369,0,1,1,1,1,1,1,1,1,1
837438,1,1,1,0,1,1,1,1,1,1
837850,1,1,1,0,1,1,1,1,1,1
837901,1,1,1,1,0,1,1,1,1,1
838061,1,1,1,1,1,1,1,1,1,0
838095,1,1,1,1,1,1,1,1,1,0
838203,1,1,1,1,1,1,1,0,1,1
838257,1,1,1,1,1,1,1,1,1,0
838325,1,1,1,1,0,1,1,1,1,1
838373,1,1,1,1,1,1,1,0,1,1
838788,1,1,1,1,1,1,1,0,1,1
838844,1,1,1,1,1,1,1,1,0,1
838864,1,1,1,1,0,1,1,1,1,1
839038,1,1,1,1,0,1,1,1,1,1
839469,1,1,0,1,1,1,1,1,1,1
839540,1,1,1,1,1,1,0,1,1,1
840482,1,1,0,1,1,1,1,1,1,1
840539,1,0,1,1,1,1,1,1,1,1
840603,1,1,1,1,1,1,0,1,1,1
840686,1,1,1,1,1,0,1,1,1,1
840711,0,1,1,1,1,1,1,1,1,1
840781,1,1,1,1,1,1,1,1,0,1
840799,1,0,1,1,1,1,1,1,1,1
840959,1,1,1,0,1,1,1,1,1,1
841406,0,1,1,1,1,1,1,1,1,1
841448,1,1,0,1,1,1,1,1,1,1
841576,1,1,1,1,1,1,1,1,0,1
842091,1,1,1,1,1,0,1,1,1,1
842109,1,1,1,1,1,1,1,1,1,0
842453,1,1,1,1,1,1,0,1,1,1
842844,1,1,1,1,1,1,1,1,1,0
843144,1,1,1,1,1,1,1,1,0,1
843210,1,1,1,1,1,1,1,1,0,1
843385,1,1,1,1,1,0,1,1,1,1
843470,1,1,1,1,1,0,1,1,1,1
843533,1,1,1,1,1,1,1,0,1,1
844032,1,1,1,1,1,0,1,1,1,1
844275,1,1,1,1,1,0,1,1,1,1
844461,1,0,1,1,1,1,1,1,1,1
844664,1,1,1,1,1,1,1,1,1,0
844826,1,1,1,0,1,1,1,1,1,1
845334,1,1,1,1,0,1,1,1,1,1
845367,1,0,1,1,1,1,1,1,1,1
845604,1,1,1,0,1,1,1,1,1,1
845666,1,1,1,1,1,1,0,1,1,1
845713,1,1,1,1,1,1,1,0,1,1
846011,1,1,1,1,1,1,1,0,1,1
846089,1,1,1,1,0,1,1,1,1,1
846268,1,1,1,1,1,1,0,1,1,1
846314,1,1,1,0,1,1,1,1,1,1
846870,1,1,1,1,1,1,1,1,0,1
847192,1,1,0,1,1,1,1,1,1,1
847243,1,1,1,1,1,0,1,1,1,1
847901,1,1,1,1,1,1,0,1,1,1
848042,1,1,0,1,1,1,1,1,1,1
849146,1,1,1,1,1,1,1,0,1,1
849368,1,1,1,0,1,1,1,1,1,1
849384,1,1,1,1,1,1,1,1,0,1
849681,1,1,1,0,1,1,1,1,1,1
849721,1,1,1,1,1,1,1,0,1,1
849772,1,1,0,1,1,1,1,1,1,1
850830,1,1,1,1,0,1,1,1,1,1
850974,1,1,1,1,1,1,1,1,0,1
